wind_onshore,pv,load,installed_renewables
0.947,0,0.06023013699,0
0.934,0,0.05834794521,0
0.920,0,0.05740684932,0
0.906,0,0.0592890411,0
0.897,0.005,0.06587671233,0.005
0.918,0.065,0.06964109589,0.065
0.940,0.199,0.07434657534,0.199
0.949,0.339,0.07622876712,0.339
0.951,0.454,0.07905205479,0.454
0.947,0.528,0.08469863014,0.528
0.941,0.553,0.08658082192,0.553
0.938,0.528,0.08658082192,0.528
0.943,0.466,0.08752191781,0.466
0.950,0.367,0.08469863014,0.367
0.954,0.249,0.08281643836,0.249
0.957,0.128,0.08281643836,0.128
0.957,0.031,0.08469863014,0.031
0.956,0,0.09881506849,0
0.961,0,0.1035205479,0
0.966,0,0.09881506849,0
0.971,0,0.09222739726,0
0.971,0,0.07716986301,0
0.962,0,0.06681780822,0
0.949,0,0.06399452055,0
0.936,0,0.06023013699,0
0.932,0,0.05834794521,0
0.931,0,0.05740684932,0
0.925,0,0.0592890411,0
0.914,0.001,0.06587671233,0.001
0.912,0.046,0.06964109589,0.046
0.917,0.133,0.07434657534,0.133
0.924,0.229,0.07622876712,0.229
0.924,0.331,0.07905205479,0.331
0.915,0.412,0.08469863014,0.412
0.911,0.454,0.08658082192,0.454
0.920,0.457,0.08658082192,0.457
0.936,0.425,0.08752191781,0.425
0.947,0.356,0.08469863014,0.356
0.957,0.258,0.08281643836,0.258
0.965,0.140,0.08281643836,0.140
0.966,0.036,0.08469863014,0.036
0.968,0,0.09881506849,0
0.972,0,0.1035205479,0
0.977,0,0.09881506849,0
0.977,0,0.09222739726,0
0.974,0,0.07716986301,0
0.968,0,0.06681780822,0
0.960,0,0.06399452055,0
0.952,0,0.06023013699,0
0.949,0,0.05834794521,0
0.948,0,0.05740684932,0
0.945,0,0.0592890411,0
0.942,0.003,0.06587671233,0.003
0.947,0.063,0.06964109589,0.063
0.955,0.169,0.07434657534,0.169
0.960,0.277,0.07622876712,0.277
0.959,0.354,0.07905205479,0.354
0.951,0.380,0.08469863014,0.380
0.943,0.387,0.08658082192,0.387
0.944,0.381,0.08658082192,0.381
0.951,0.359,0.08752191781,0.359
0.957,0.293,0.08469863014,0.293
0.963,0.213,0.08281643836,0.213
0.973,0.113,0.08281643836,0.113
0.979,0.025,0.08469863014,0.025
0.983,0,0.09881506849,0
0.988,0,0.1035205479,0
0.988,0,0.09881506849,0
0.984,0,0.09222739726,0
0.979,0,0.07716986301,0
0.973,0,0.06681780822,0
0.969,0,0.06399452055,0
0.962,0,0.06023013699,0
0.949,0,0.05834794521,0
0.944,0,0.05740684932,0
0.935,0,0.0592890411,0
0.920,0.001,0.06587671233,0.001
0.921,0.040,0.06964109589,0.040
0.921,0.118,0.07434657534,0.118
0.934,0.220,0.07622876712,0.220
0.946,0.330,0.07905205479,0.330
0.949,0.413,0.08469863014,0.413
0.946,0.466,0.08658082192,0.466
0.943,0.462,0.08658082192,0.462
0.938,0.408,0.08752191781,0.408
0.930,0.324,0.08469863014,0.324
0.924,0.217,0.08281643836,0.217
0.924,0.105,0.08281643836,0.105
0.925,0.022,0.08469863014,0.022
0.930,0,0.09881506849,0
0.939,0,0.1035205479,0
0.952,0,0.09881506849,0
0.962,0,0.09222739726,0
0.964,0,0.07716986301,0
0.957,0,0.06681780822,0
0.946,0,0.06399452055,0
0.926,0,0.06023013699,0
0.906,0,0.05834794521,0
0.888,0,0.05740684932,0
0.871,0,0.0592890411,0
0.856,0.001,0.06587671233,0.001
0.862,0.053,0.06964109589,0.053
0.876,0.151,0.07434657534,0.151
0.887,0.259,0.07622876712,0.259
0.892,0.346,0.07905205479,0.346
0.887,0.398,0.08469863014,0.398
0.883,0.426,0.08658082192,0.426
0.882,0.417,0.08658082192,0.417
0.889,0.395,0.08752191781,0.395
0.893,0.324,0.08469863014,0.324
0.888,0.223,0.08281643836,0.223
0.900,0.114,0.08281643836,0.114
0.919,0.025,0.08469863014,0.025
0.928,0,0.09881506849,0
0.943,0,0.1035205479,0
0.951,0,0.09881506849,0
0.952,0,0.09222739726,0
0.945,0,0.07716986301,0
0.936,0,0.06681780822,0
0.923,0,0.06399452055,0
0.903,0,0.06023013699,0
0.896,0,0.05834794521,0
0.895,0,0.05740684932,0
0.886,0,0.0592890411,0
0.869,0.002,0.06587671233,0.002
0.860,0.053,0.06964109589,0.053
0.860,0.147,0.07434657534,0.147
0.849,0.249,0.07622876712,0.249
0.829,0.346,0.07905205479,0.346
0.820,0.423,0.08469863014,0.423
0.835,0.466,0.08658082192,0.466
0.860,0.460,0.08658082192,0.460
0.887,0.410,0.08752191781,0.410
0.902,0.338,0.08469863014,0.338
0.911,0.239,0.08281643836,0.239
0.919,0.128,0.08281643836,0.128
0.920,0.029,0.08469863014,0.029
0.923,0,0.09881506849,0
0.934,0,0.1035205479,0
0.944,0,0.09881506849,0
0.958,0,0.09222739726,0
0.958,0,0.07716986301,0
0.952,0,0.06681780822,0
0.938,0,0.06399452055,0
0.914,0,0.06023013699,0
0.894,0,0.05834794521,0
0.888,0,0.05740684932,0
0.867,0,0.0592890411,0
0.852,0.002,0.06587671233,0.002
0.842,0.062,0.06964109589,0.062
0.824,0.177,0.07434657534,0.177
0.819,0.297,0.07622876712,0.297
0.808,0.401,0.07905205479,0.401
0.799,0.480,0.08469863014,0.480
0.800,0.530,0.08658082192,0.530
0.811,0.533,0.08658082192,0.533
0.829,0.481,0.08752191781,0.481
0.850,0.390,0.08469863014,0.390
0.872,0.268,0.08281643836,0.268
0.896,0.137,0.08281643836,0.137
0.912,0.033,0.08469863014,0.033
0.921,0,0.09881506849,0
0.934,0,0.1035205479,0
0.944,0,0.09881506849,0
0.939,0,0.09222739726,0
0.921,0,0.07716986301,0
0.893,0,0.06681780822,0
0.866,0,0.06399452055,0
0.840,0,0.06023013699,0
0.813,0,0.05834794521,0
0.788,0,0.05740684932,0
0.763,0,0.0592890411,0
0.744,0.004,0.06587671233,0.004
0.746,0.076,0.06964109589,0.076
0.781,0.199,0.07434657534,0.199
0.797,0.321,0.07622876712,0.321
0.795,0.411,0.07905205479,0.411
0.781,0.470,0.08469863014,0.470
0.776,0.487,0.08658082192,0.487
0.795,0.463,0.08658082192,0.463
0.834,0.400,0.08752191781,0.400
0.879,0.305,0.08469863014,0.305
0.911,0.183,0.08281643836,0.183
0.936,0.079,0.08281643836,0.079
0.950,0.014,0.08469863014,0.014
0.957,0,0.09881506849,0
0.966,0,0.1035205479,0
0.972,0,0.09881506849,0
0.976,0,0.09222739726,0
0.973,0,0.07716986301,0
0.965,0,0.06681780822,0
0.955,0,0.06399452055,0
0.943,0,0.06023013699,0
0.927,0,0.05834794521,0
0.913,0,0.05740684932,0
0.903,0,0.0592890411,0
0.894,0.002,0.06587671233,0.002
0.893,0.064,0.06964109589,0.064
0.889,0.182,0.07434657534,0.182
0.876,0.310,0.07622876712,0.310
0.857,0.430,0.07905205479,0.430
0.835,0.514,0.08469863014,0.514
0.803,0.550,0.08658082192,0.550
0.774,0.540,0.08658082192,0.540
0.763,0.486,0.08752191781,0.486
0.766,0.393,0.08469863014,0.393
0.779,0.255,0.08281643836,0.255
0.808,0.127,0.08281643836,0.127
0.832,0.027,0.08469863014,0.027
0.845,0,0.09881506849,0
0.847,0,0.1035205479,0
0.874,0,0.09881506849,0
0.886,0,0.09222739726,0
0.886,0,0.07716986301,0
0.874,0,0.06681780822,0
0.858,0,0.06399452055,0
0.845,0,0.06023013699,0
0.849,0,0.05834794521,0
0.866,0,0.05740684932,0
0.875,0,0.0592890411,0
0.887,0.003,0.06587671233,0.003
0.905,0.065,0.06964109589,0.065
0.923,0.179,0.07434657534,0.179
0.919,0.291,0.07622876712,0.291
0.897,0.359,0.07905205479,0.359
0.869,0.394,0.08469863014,0.394
0.848,0.393,0.08658082192,0.393
0.838,0.338,0.08658082192,0.338
0.849,0.265,0.08752191781,0.265
0.867,0.184,0.08469863014,0.184
0.895,0.117,0.08281643836,0.117
0.915,0.053,0.08281643836,0.053
0.930,0.010,0.08469863014,0.010
0.941,0,0.09881506849,0
0.949,0,0.1035205479,0
0.954,0,0.09881506849,0
0.961,0,0.09222739726,0
0.961,0,0.07716986301,0
0.960,0,0.06681780822,0
0.957,0,0.06399452055,0
0.947,0,0.06023013699,0
0.944,0,0.05834794521,0
0.943,0,0.05740684932,0
0.940,0,0.0592890411,0
0.939,0.003,0.06587671233,0.003
0.941,0.063,0.06964109589,0.063
0.945,0.153,0.07434657534,0.153
0.944,0.257,0.07622876712,0.257
0.938,0.357,0.07905205479,0.357
0.927,0.435,0.08469863014,0.435
0.922,0.481,0.08658082192,0.481
0.925,0.483,0.08658082192,0.483
0.931,0.442,0.08752191781,0.442
0.943,0.357,0.08469863014,0.357
0.954,0.251,0.08281643836,0.251
0.963,0.133,0.08281643836,0.133
0.968,0.032,0.08469863014,0.032
0.971,0,0.09881506849,0
0.971,0,0.1035205479,0
0.972,0,0.09881506849,0
0.972,0,0.09222739726,0
0.969,0,0.07716986301,0
0.962,0,0.06681780822,0
0.952,0,0.06399452055,0
0.943,0,0.06023013699,0
0.940,0,0.05834794521,0
0.940,0,0.05740684932,0
0.936,0,0.0592890411,0
0.927,0.001,0.06587671233,0.001
0.930,0.047,0.06964109589,0.047
0.934,0.133,0.07434657534,0.133
0.932,0.228,0.07622876712,0.228
0.923,0.318,0.07905205479,0.318
0.909,0.386,0.08469863014,0.386
0.895,0.465,0.08658082192,0.465
0.887,0.495,0.08658082192,0.495
0.894,0.476,0.08752191781,0.476
0.913,0.392,0.08469863014,0.392
0.935,0.274,0.08281643836,0.274
0.953,0.141,0.08281643836,0.141
0.963,0.034,0.08469863014,0.034
0.963,0,0.09881506849,0
0.966,0,0.1035205479,0
0.973,0,0.09881506849,0
0.976,0,0.09222739726,0
0.976,0,0.07716986301,0
0.974,0,0.06681780822,0
0.972,0,0.06399452055,0
0.969,0,0.06023013699,0
0.964,0,0.05834794521,0
0.961,0,0.05740684932,0
0.954,0,0.0592890411,0
0.946,0.004,0.06587671233,0.004
0.951,0.073,0.06964109589,0.073
0.960,0.195,0.07434657534,0.195
0.966,0.312,0.07622876712,0.312
0.968,0.409,0.07905205479,0.409
0.969,0.462,0.08469863014,0.462
0.971,0.491,0.08658082192,0.491
0.974,0.480,0.08658082192,0.480
0.978,0.428,0.08752191781,0.428
0.982,0.340,0.08469863014,0.340
0.986,0.236,0.08281643836,0.236
0.987,0.122,0.08281643836,0.122
0.988,0.027,0.08469863014,0.027
0.987,0,0.09881506849,0
0.987,0,0.1035205479,0
0.986,0,0.09881506849,0
0.984,0,0.09222739726,0
0.982,0,0.07716986301,0
0.979,0,0.06681780822,0
0.976,0,0.06399452055,0
0.974,0,0.06023013699,0
0.972,0,0.05834794521,0
0.971,0,0.05740684932,0
0.964,0,0.0592890411,0
0.957,0.002,0.06587671233,0.002
0.959,0.058,0.06964109589,0.058
0.958,0.152,0.07434657534,0.152
0.947,0.253,0.07622876712,0.253
0.932,0.354,0.07905205479,0.354
0.911,0.440,0.08469863014,0.440
0.888,0.488,0.08658082192,0.488
0.875,0.494,0.08658082192,0.494
0.872,0.460,0.08752191781,0.460
0.873,0.385,0.08469863014,0.385
0.880,0.275,0.08281643836,0.275
0.899,0.143,0.08281643836,0.143
0.916,0.035,0.08469863014,0.035
0.927,0,0.09881506849,0
0.944,0,0.1035205479,0
0.952,0,0.09881506849,0
0.953,0,0.09222739726,0
0.948,0,0.07716986301,0
0.941,0,0.06681780822,0
0.928,0,0.06399452055,0
0.918,0,0.06023013699,0
0.900,0,0.05834794521,0
0.869,0,0.05740684932,0
0.831,0,0.0592890411,0
0.791,0.004,0.06587671233,0.004
0.777,0.059,0.06964109589,0.059
0.779,0.197,0.07434657534,0.197
0.782,0.345,0.07622876712,0.345
0.786,0.463,0.07905205479,0.463
0.791,0.543,0.08469863014,0.543
0.799,0.577,0.08658082192,0.577
0.813,0.564,0.08658082192,0.564
0.836,0.505,0.08752191781,0.505
0.866,0.407,0.08469863014,0.407
0.894,0.277,0.08281643836,0.277
0.920,0.135,0.08281643836,0.135
0.936,0.033,0.08469863014,0.033
0.953,0,0.09881506849,0
0.969,0,0.1035205479,0
0.978,0,0.09881506849,0
0.980,0,0.09222739726,0
0.976,0,0.07716986301,0
0.969,0,0.06681780822,0
0.959,0,0.06399452055,0
0.953,0,0.06023013699,0
0.947,0,0.05834794521,0
0.941,0,0.05740684932,0
0.932,0,0.0592890411,0
0.921,0.003,0.06587671233,0.003
0.935,0.071,0.06964109589,0.071
0.955,0.193,0.07434657534,0.193
0.968,0.314,0.07622876712,0.314
0.971,0.415,0.07905205479,0.415
0.969,0.494,0.08469863014,0.494
0.966,0.532,0.08658082192,0.532
0.963,0.524,0.08658082192,0.524
0.962,0.473,0.08752191781,0.473
0.964,0.374,0.08469863014,0.374
0.968,0.255,0.08281643836,0.255
0.973,0.130,0.08281643836,0.130
0.978,0.030,0.08469863014,0.030
0.980,0,0.09881506849,0
0.979,0,0.1035205479,0
0.977,0,0.09881506849,0
0.974,0,0.09222739726,0
0.970,0,0.07716986301,0
0.960,0,0.06681780822,0
0.943,0,0.06399452055,0
0.923,0,0.06023013699,0
0.933,0,0.05834794521,0
0.944,0,0.05740684932,0
0.938,0,0.0592890411,0
0.932,0.002,0.06587671233,0.002
0.939,0.063,0.06964109589,0.063
0.949,0.172,0.07434657534,0.172
0.951,0.295,0.07622876712,0.295
0.952,0.407,0.07905205479,0.407
0.951,0.495,0.08469863014,0.495
0.950,0.543,0.08658082192,0.543
0.949,0.538,0.08658082192,0.538
0.949,0.492,0.08752191781,0.492
0.951,0.401,0.08469863014,0.401
0.952,0.278,0.08281643836,0.278
0.956,0.140,0.08281643836,0.140
0.959,0.035,0.08469863014,0.035
0.958,0,0.09881506849,0
0.960,0,0.1035205479,0
0.963,0,0.09881506849,0
0.964,0,0.09222739726,0
0.964,0,0.07716986301,0
0.953,0,0.06681780822,0
0.941,0,0.06399452055,0
0.929,0,0.06023013699,0
0.922,0,0.05834794521,0
0.922,0,0.05740684932,0
0.919,0,0.0592890411,0
0.916,0.003,0.06587671233,0.003
0.929,0.066,0.06964109589,0.066
0.942,0.188,0.07434657534,0.188
0.951,0.327,0.07622876712,0.327
0.953,0.447,0.07905205479,0.447
0.948,0.535,0.08469863014,0.535
0.940,0.573,0.08658082192,0.573
0.935,0.567,0.08658082192,0.567
0.937,0.514,0.08752191781,0.514
0.943,0.419,0.08469863014,0.419
0.953,0.284,0.08281643836,0.284
0.965,0.138,0.08281643836,0.138
0.971,0.033,0.08469863014,0.033
0.973,0,0.09881506849,0
0.980,0,0.1035205479,0
0.982,0,0.09881506849,0
0.981,0,0.09222739726,0
0.976,0,0.07716986301,0
0.966,0,0.06681780822,0
0.952,0,0.06399452055,0
0.935,0,0.06023013699,0
0.921,0,0.05834794521,0
0.915,0,0.05740684932,0
0.911,0,0.0592890411,0
0.913,0.003,0.06587671233,0.003
0.924,0.069,0.06964109589,0.069
0.931,0.167,0.07434657534,0.167
0.937,0.280,0.07622876712,0.280
0.935,0.414,0.07905205479,0.414
0.923,0.502,0.08469863014,0.502
0.913,0.538,0.08658082192,0.538
0.915,0.530,0.08658082192,0.530
0.918,0.480,0.08752191781,0.480
0.918,0.387,0.08469863014,0.387
0.924,0.261,0.08281643836,0.261
0.940,0.129,0.08281643836,0.129
0.952,0.028,0.08469863014,0.028
0.957,0,0.09881506849,0
0.961,0,0.1035205479,0
0.958,0,0.09881506849,0
0.953,0,0.09222739726,0
0.945,0,0.07716986301,0
0.935,0,0.06681780822,0
0.921,0,0.06399452055,0
0.904,0,0.06023013699,0
0.890,0,0.05834794521,0
0.890,0,0.05740684932,0
0.894,0,0.0592890411,0
0.901,0.002,0.06587671233,0.002
0.926,0.066,0.06964109589,0.066
0.946,0.172,0.07434657534,0.172
0.951,0.271,0.07622876712,0.271
0.954,0.373,0.07905205479,0.373
0.949,0.455,0.08469863014,0.455
0.945,0.492,0.08658082192,0.492
0.952,0.490,0.08658082192,0.490
0.962,0.450,0.08752191781,0.450
0.969,0.368,0.08469863014,0.368
0.974,0.253,0.08281643836,0.253
0.984,0.125,0.08281643836,0.125
0.989,0.026,0.08469863014,0.026
0.990,0,0.09881506849,0
0.991,0,0.1035205479,0
0.990,0,0.09881506849,0
0.989,0,0.09222739726,0
0.984,0,0.07716986301,0
0.977,0,0.06681780822,0
0.967,0,0.06399452055,0
0.958,0,0.06023013699,0
0.955,0,0.05834794521,0
0.953,0,0.05740684932,0
0.947,0,0.0592890411,0
0.936,0.002,0.06587671233,0.002
0.932,0.068,0.06964109589,0.068
0.942,0.179,0.07434657534,0.179
0.953,0.300,0.07622876712,0.300
0.958,0.397,0.07905205479,0.397
0.962,0.469,0.08469863014,0.469
0.963,0.491,0.08658082192,0.491
0.965,0.486,0.08658082192,0.486
0.971,0.424,0.08752191781,0.424
0.975,0.327,0.08469863014,0.327
0.978,0.212,0.08281643836,0.212
0.982,0.101,0.08281643836,0.101
0.985,0.020,0.08469863014,0.020
0.986,0,0.09881506849,0
0.988,0,0.1035205479,0
0.985,0,0.09881506849,0
0.982,0,0.09222739726,0
0.978,0,0.07716986301,0
0.971,0,0.06681780822,0
0.964,0,0.06399452055,0
0.959,0,0.06023013699,0
0.957,0,0.05834794521,0
0.957,0,0.05740684932,0
0.955,0,0.0592890411,0
0.951,0.002,0.06587671233,0.002
0.951,0.055,0.06964109589,0.055
0.951,0.139,0.07434657534,0.139
0.948,0.219,0.07622876712,0.219
0.946,0.293,0.07905205479,0.293
0.943,0.352,0.08469863014,0.352
0.942,0.393,0.08658082192,0.393
0.943,0.405,0.08658082192,0.405
0.945,0.387,0.08752191781,0.387
0.947,0.332,0.08469863014,0.332
0.950,0.246,0.08281643836,0.246
0.958,0.135,0.08281643836,0.135
0.965,0.031,0.08469863014,0.031
0.969,0,0.09881506849,0
0.974,0,0.1035205479,0
0.974,0,0.09881506849,0
0.972,0,0.09222739726,0
0.967,0,0.07716986301,0
0.962,0,0.06681780822,0
0.958,0,0.06399452055,0
0.955,0,0.06023013699,0
0.951,0,0.05834794521,0
0.951,0,0.05740684932,0
0.948,0,0.0592890411,0
0.943,0.002,0.06587671233,0.002
0.946,0.064,0.06964109589,0.064
0.944,0.168,0.07434657534,0.168
0.934,0.270,0.07622876712,0.270
0.920,0.338,0.07905205479,0.338
0.909,0.383,0.08469863014,0.383
0.898,0.357,0.08658082192,0.357
0.893,0.323,0.08658082192,0.323
0.897,0.282,0.08752191781,0.282
0.902,0.231,0.08469863014,0.231
0.900,0.172,0.08281643836,0.172
0.899,0.094,0.08281643836,0.094
0.890,0.020,0.08469863014,0.020
0.875,0,0.09881506849,0
0.885,0,0.1035205479,0
0.891,0,0.09881506849,0
0.887,0,0.09222739726,0
0.881,0,0.07716986301,0
0.871,0,0.06681780822,0
0.866,0,0.06399452055,0
0.862,0,0.06023013699,0
0.856,0,0.05834794521,0
0.863,0,0.05740684932,0
0.882,0,0.0592890411,0
0.873,0.002,0.06587671233,0.002
0.879,0.063,0.06964109589,0.063
0.891,0.182,0.07434657534,0.182
0.900,0.306,0.07622876712,0.306
0.897,0.419,0.07905205479,0.419
0.883,0.511,0.08469863014,0.511
0.863,0.557,0.08658082192,0.557
0.856,0.543,0.08658082192,0.543
0.862,0.489,0.08752191781,0.489
0.877,0.394,0.08469863014,0.394
0.886,0.272,0.08281643836,0.272
0.893,0.140,0.08281643836,0.140
0.899,0.033,0.08469863014,0.033
0.902,0,0.09881506849,0
0.908,0,0.1035205479,0
0.916,0,0.09881506849,0
0.932,0,0.09222739726,0
0.932,0,0.07716986301,0
0.926,0,0.06681780822,0
0.917,0,0.06399452055,0
0.909,0,0.06023013699,0
0.899,0,0.05834794521,0
0.886,0,0.05740684932,0
0.872,0,0.0592890411,0
0.862,0.003,0.06587671233,0.003
0.869,0.070,0.06964109589,0.070
0.884,0.190,0.07434657534,0.190
0.867,0.318,0.07622876712,0.318
0.826,0.425,0.07905205479,0.425
0.779,0.505,0.08469863014,0.505
0.739,0.541,0.08658082192,0.541
0.737,0.530,0.08658082192,0.530
0.772,0.475,0.08752191781,0.475
0.814,0.376,0.08469863014,0.376
0.846,0.251,0.08281643836,0.251
0.867,0.122,0.08281643836,0.122
0.873,0.026,0.08469863014,0.026
0.858,0,0.09881506849,0
0.849,0,0.1035205479,0
0.860,0,0.09881506849,0
0.891,0,0.09222739726,0
0.894,0,0.07716986301,0
0.896,0,0.06681780822,0
0.893,0,0.06399452055,0
0.887,0,0.06023013699,0
0.878,0,0.05834794521,0
0.866,0,0.05740684932,0
0.852,0,0.0592890411,0
0.840,0.002,0.06587671233,0.002
0.849,0.071,0.06964109589,0.071
0.874,0.188,0.07434657534,0.188
0.876,0.300,0.07622876712,0.300
0.879,0.391,0.07905205479,0.391
0.874,0.443,0.08469863014,0.443
0.866,0.462,0.08658082192,0.462
0.864,0.462,0.08658082192,0.462
0.871,0.419,0.08752191781,0.419
0.888,0.338,0.08469863014,0.338
0.903,0.232,0.08281643836,0.232
0.914,0.119,0.08281643836,0.119
0.914,0.023,0.08469863014,0.023
0.911,0,0.09881506849,0
0.918,0,0.1035205479,0
0.927,0,0.09881506849,0
0.931,0,0.09222739726,0
0.935,0,0.07716986301,0
0.935,0,0.06681780822,0
0.924,0,0.06399452055,0
0.910,0,0.06023013699,0
0.903,0,0.05834794521,0
0.906,0,0.05740684932,0
0.902,0,0.0592890411,0
0.895,0.002,0.06587671233,0.002
0.902,0.069,0.06964109589,0.069
0.915,0.189,0.07434657534,0.189
0.918,0.313,0.07622876712,0.313
0.910,0.411,0.07905205479,0.411
0.895,0.481,0.08469863014,0.481
0.889,0.510,0.08658082192,0.510
0.901,0.505,0.08658082192,0.505
0.918,0.465,0.08752191781,0.465
0.928,0.382,0.08469863014,0.382
0.936,0.268,0.08281643836,0.268
0.941,0.140,0.08281643836,0.140
0.947,0.031,0.08469863014,0.031
0.953,0,0.09881506849,0
0.958,0,0.1035205479,0
0.960,0,0.09881506849,0
0.960,0,0.09222739726,0
0.952,0,0.07716986301,0
0.941,0,0.06681780822,0
0.932,0,0.06399452055,0
0.927,0,0.06023013699,0
0.923,0,0.05834794521,0
0.920,0,0.05740684932,0
0.914,0,0.0592890411,0
0.910,0.002,0.06587671233,0.002
0.916,0.068,0.06964109589,0.068
0.927,0.171,0.07434657534,0.171
0.931,0.259,0.07622876712,0.259
0.931,0.355,0.07905205479,0.355
0.924,0.427,0.08469863014,0.427
0.919,0.468,0.08658082192,0.468
0.918,0.476,0.08658082192,0.476
0.920,0.429,0.08752191781,0.429
0.924,0.363,0.08469863014,0.363
0.929,0.255,0.08281643836,0.255
0.937,0.137,0.08281643836,0.137
0.945,0.032,0.08469863014,0.032
0.949,0,0.09881506849,0
0.956,0,0.1035205479,0
0.956,0,0.09881506849,0
0.957,0,0.09222739726,0
0.957,0,0.07716986301,0
0.953,0,0.06681780822,0
0.945,0,0.06399452055,0
0.936,0,0.06023013699,0
0.932,0,0.05834794521,0
0.937,0,0.05740684932,0
0.939,0,0.0592890411,0
0.938,0.002,0.06587671233,0.002
0.940,0.060,0.06964109589,0.060
0.943,0.169,0.07434657534,0.169
0.945,0.274,0.07622876712,0.274
0.942,0.364,0.07905205479,0.364
0.934,0.438,0.08469863014,0.438
0.923,0.481,0.08658082192,0.481
0.912,0.489,0.08658082192,0.489
0.908,0.441,0.08752191781,0.441
0.910,0.354,0.08469863014,0.354
0.911,0.232,0.08281643836,0.232
0.915,0.104,0.08281643836,0.104
0.911,0.018,0.08469863014,0.018
0.907,0,0.09881506849,0
0.911,0,0.1035205479,0
0.910,0,0.09881506849,0
0.910,0,0.09222739726,0
0.906,0,0.07716986301,0
0.905,0,0.06681780822,0
0.902,0,0.06399452055,0
0.906,0,0.06023013699,0
0.913,0,0.05834794521,0
0.920,0,0.05740684932,0
0.925,0,0.0592890411,0
0.932,0.002,0.06587671233,0.002
0.943,0.064,0.06964109589,0.064
0.949,0.169,0.07434657534,0.169
0.948,0.281,0.07622876712,0.281
0.941,0.363,0.07905205479,0.363
0.939,0.385,0.08469863014,0.385
0.941,0.393,0.08658082192,0.393
0.944,0.407,0.08658082192,0.407
0.950,0.370,0.08752191781,0.370
0.957,0.301,0.08469863014,0.301
0.963,0.196,0.08281643836,0.196
0.968,0.092,0.08281643836,0.092
0.974,0.017,0.08469863014,0.017
0.976,0,0.09881506849,0
0.983,0,0.1035205479,0
0.986,0,0.09881506849,0
0.983,0,0.09222739726,0
0.978,0,0.07716986301,0
0.968,0,0.06681780822,0
0.958,0,0.06399452055,0
0.949,0,0.06023013699,0
0.943,0,0.05834794521,0
0.937,0,0.05740684932,0
0.928,0,0.0592890411,0
0.920,0.002,0.06587671233,0.002
0.925,0.063,0.06964109589,0.063
0.935,0.188,0.07434657534,0.188
0.943,0.317,0.07622876712,0.317
0.943,0.436,0.07905205479,0.436
0.942,0.532,0.08469863014,0.532
0.938,0.571,0.08658082192,0.571
0.937,0.558,0.08658082192,0.558
0.943,0.477,0.08752191781,0.477
0.953,0.370,0.08469863014,0.370
0.961,0.249,0.08281643836,0.249
0.968,0.121,0.08281643836,0.121
0.972,0.023,0.08469863014,0.023
0.971,0,0.09881506849,0
0.977,0,0.1035205479,0
0.979,0,0.09881506849,0
0.976,0,0.09222739726,0
0.975,0,0.07716986301,0
0.969,0,0.06681780822,0
0.962,0,0.06399452055,0
0.954,0,0.06023013699,0
0.950,0,0.05834794521,0
0.947,0,0.05740684932,0
0.940,0,0.0592890411,0
0.929,0.003,0.06587671233,0.003
0.931,0.067,0.06964109589,0.067
0.941,0.207,0.07434657534,0.207
0.949,0.356,0.07622876712,0.356
0.950,0.476,0.07905205479,0.476
0.951,0.555,0.08469863014,0.555
0.950,0.582,0.08658082192,0.582
0.953,0.563,0.08658082192,0.563
0.959,0.508,0.08752191781,0.508
0.966,0.415,0.08469863014,0.415
0.971,0.286,0.08281643836,0.286
0.976,0.143,0.08281643836,0.143
0.975,0.031,0.08469863014,0.031
0.974,0,0.09881506849,0
0.978,0,0.1035205479,0
0.978,0,0.09881506849,0
0.975,0,0.09222739726,0
0.967,0,0.07716986301,0
0.958,0,0.06681780822,0
0.947,0,0.06399452055,0
0.938,0,0.06023013699,0
0.929,0,0.05834794521,0
0.918,0,0.05740684932,0
0.900,0,0.0592890411,0
0.886,0.003,0.06587671233,0.003
0.902,0.068,0.06964109589,0.068
0.916,0.209,0.07434657534,0.209
0.917,0.359,0.07622876712,0.359
0.909,0.479,0.07905205479,0.479
0.897,0.559,0.08469863014,0.559
0.886,0.589,0.08658082192,0.589
0.880,0.569,0.08658082192,0.569
0.881,0.505,0.08752191781,0.505
0.890,0.404,0.08469863014,0.404
0.899,0.277,0.08281643836,0.277
0.914,0.140,0.08281643836,0.140
0.920,0.031,0.08469863014,0.031
0.919,0,0.09881506849,0
0.928,0,0.1035205479,0
0.940,0,0.09881506849,0
0.954,0,0.09222739726,0
0.965,0,0.07716986301,0
0.970,0,0.06681780822,0
0.967,0,0.06399452055,0
0.958,0,0.06023013699,0
0.944,0,0.05834794521,0
0.928,0,0.05740684932,0
0.921,0,0.0592890411,0
0.924,0.002,0.06587671233,0.002
0.937,0.071,0.06964109589,0.071
0.944,0.194,0.07434657534,0.194
0.947,0.313,0.07622876712,0.313
0.949,0.415,0.07905205479,0.415
0.943,0.484,0.08469863014,0.484
0.932,0.522,0.08658082192,0.522
0.925,0.519,0.08658082192,0.519
0.924,0.475,0.08752191781,0.475
0.926,0.389,0.08469863014,0.389
0.928,0.273,0.08281643836,0.273
0.935,0.143,0.08281643836,0.143
0.940,0.031,0.08469863014,0.031
0.943,0,0.09881506849,0
0.953,0,0.1035205479,0
0.958,0,0.09881506849,0
0.961,0,0.09222739726,0
0.957,0,0.07716986301,0
